timestamp,symbol,cash,position,close,equity,target_position
2026-03-19,TCS.NS,100000.0,0,2356.0,100000.0,0.0
2026-03-20,TCS.NS,100000.0,0,2390.60009765625,100000.0,0.0
2026-03-23,TCS.NS,100000.0,0,2383.800048828125,100000.0,0.0
2026-03-24,TCS.NS,100000.0,0,2398.800048828125,100000.0,0.0
2026-03-25,TCS.NS,100000.0,0,2377.39990234375,100000.0,0.0
2026-03-27,TCS.NS,100000.0,0,2389.800048828125,100000.0,0.0
2026-03-30,TCS.NS,100000.0,0,2358.89990234375,100000.0,0.0
2026-04-01,TCS.NS,100000.0,0,2408.199951171875,100000.0,0.0
2026-04-02,TCS.NS,100000.0,0,2450.699951171875,100000.0,0.0
2026-04-06,TCS.NS,100000.0,0,2473.89990234375,100000.0,0.0
2026-04-07,TCS.NS,100000.0,0,2539.800048828125,100000.0,0.0
2026-04-08,TCS.NS,100000.0,0,2559.199951171875,100000.0,0.0
2026-04-09,TCS.NS,100000.0,0,2589.0,100000.0,0.0
2026-04-10,TCS.NS,100000.0,0,2524.300048828125,100000.0,0.0
2026-04-13,TCS.NS,100000.0,0,2472.60009765625,100000.0,0.0
2026-04-15,TCS.NS,100000.0,0,2554.89990234375,100000.0,0.0
2026-04-16,TCS.NS,100000.0,0,2576.89990234375,100000.0,0.0
2026-04-17,TCS.NS,100000.0,0,2581.5,100000.0,0.0
2026-04-20,TCS.NS,100000.0,0,2579.60009765625,100000.0,0.0
2026-04-21,TCS.NS,100000.0,0,2610.5,100000.0,0.0
2026-04-22,TCS.NS,100000.0,0,2538.5,100000.0,0.0
2026-04-23,TCS.NS,100000.0,0,2521.800048828125,100000.0,0.0
2026-04-24,TCS.NS,100000.0,0,2396.89990234375,100000.0,0.0
2026-04-27,TCS.NS,100000.0,0,2447.60009765625,100000.0,0.0
2026-04-28,TCS.NS,100000.0,0,2444.699951171875,100000.0,0.0
2026-04-29,TCS.NS,100000.0,0,2474.699951171875,100000.0,0.0
2026-04-30,TCS.NS,100000.0,0,2473.89990234375,100000.0,0.0
2026-05-01,TCS.NS,100000.0,0,2473.89990234375,100000.0,0.0
2026-05-04,TCS.NS,100000.0,0,2431.300048828125,100000.0,0.0
2026-05-05,TCS.NS,100000.0,0,2427.300048828125,100000.0,0.0
2026-05-06,TCS.NS,100000.0,0,2435.39990234375,100000.0,0.0
2026-05-07,TCS.NS,100000.0,0,2401.39990234375,100000.0,0.0
2026-05-08,TCS.NS,100000.0,0,2394.39990234375,100000.0,0.0
2026-05-11,TCS.NS,100000.0,0,2392.89990234375,100000.0,0.0
2026-05-12,TCS.NS,100000.0,0,2300.300048828125,100000.0,0.0
2026-05-13,TCS.NS,100000.0,0,2272.800048828125,100000.0,0.0
2026-05-14,TCS.NS,100000.0,0,2246.0,100000.0,0.0
2026-05-15,TCS.NS,100000.0,0,2264.0,100000.0,0.0
2026-05-18,TCS.NS,100000.0,0,2283.199951171875,100000.0,0.0
2026-05-19,TCS.NS,100000.0,0,2327.10009765625,100000.0,0.0
2026-05-20,TCS.NS,100000.0,0,2327.39990234375,100000.0,0.0
2026-05-21,TCS.NS,100000.0,0,2327.199951171875,100000.0,0.0
2026-05-22,TCS.NS,100000.0,0,2317.300048828125,100000.0,0.0
2026-05-25,TCS.NS,100000.0,0,2308.199951171875,100000.0,0.0
2026-05-26,TCS.NS,100000.0,0,2276.199951171875,100000.0,0.0
2026-05-27,TCS.NS,100000.0,0,2284.199951171875,100000.0,0.0
2026-05-28,TCS.NS,100000.0,0,2284.199951171875,100000.0,0.0
2026-05-29,TCS.NS,100000.0,0,2258.89990234375,100000.0,0.0
2026-06-01,TCS.NS,100000.0,0,2297.39990234375,100000.0,0.0
2026-06-02,TCS.NS,100000.0,0,2446.89990234375,100000.0,0.0
2026-06-03,TCS.NS,100000.0,0,2241.699951171875,100000.0,0.0
2026-06-04,TCS.NS,100000.0,0,2241.0,100000.0,0.0
2026-06-05,TCS.NS,100000.0,0,2198.89990234375,100000.0,0.0
2026-06-08,TCS.NS,100000.0,0,2151.39990234375,100000.0,0.0
2026-06-09,TCS.NS,100000.0,0,2151.0,100000.0,0.0
2026-06-10,TCS.NS,100000.0,0,2153.89990234375,100000.0,0.0
2026-06-11,TCS.NS,100000.0,0,2135.60009765625,100000.0,0.0
2026-06-12,TCS.NS,100000.0,0,2161.39990234375,100000.0,0.0
2026-06-15,TCS.NS,100000.0,0,2162.0,100000.0,0.0
2026-06-16,TCS.NS,100000.0,0,2199.0,100000.0,0.0
2026-06-17,TCS.NS,100000.0,0,2223.0,100000.0,0.0
2026-06-18,TCS.NS,100000.0,0,2203.300048828125,100000.0,0.0
2026-06-19,TCS.NS,100000.0,0,2125.0,100000.0,0.0
